ID,grade
94130,1
78332,1
13592,1
12858,1
8441,1
61678,1
19538,1
76401,1
66523,1
17828,1
48258,1
87150,1
80801,1
74175,1
40495,1
72903,1
16911,1
58437,1
12202,1
86611,1
2880,1
17198,1
50517,1
21688,1
5611,1
10461,1
57222,1
86275,1
88378,1
68808,1
60397,1
3573,1
32915,1
40891,1
37672,1
98900,1
58680,1
74467,1
1218,1
81895,1
58713,1
32913,1
40549,1
50766,1
98580,1
63754,1
16314,1
10606,1
40005,1
3539,1
12687,1
71465,1
30349,1
16213,1
49772,1
27991,1
39440,1
37040,1
5937,1
57313,1
30237,1
60050,1
77404,1
52334,1
48503,1
20357,1
36254,1
84893,1
68664,1
24005,1
86636,1
75151,1
26886,1
31610,1
54273,1
32658,1
52903,1
95451,1
55935,1
5892,1
95004,1
74085,1
24893,1
12972,1
82091,1
57074,1
43595,1
33422,1
46398,1
45827,1
27202,1
6785,1
68707,1
44254,1
73880,1
32347,1
88875,1
55074,1
71797,1
12190,1
43347,1
23294,1
5530,1
47051,1
15537,1
33403,1
22659,1
85637,1
62012,1
85428,1
18893,1
68212,1
99519,1
60799,1
18768,1
22570,1
60844,1
65427,1
97327,1
78579,1
66892,1
13892,1
96631,1
12276,1
17733,1
66579,1
2091,1
63516,1
3834,1
78819,1
86199,1
91558,1
32393,1
55896,1
13401,1
21165,1
27274,1
93505,1
44914,1
37576,1
54420,1
24034,1
90151,1
12789,1
40938,1
26536,1
99880,1
93579,1
69113,1
14689,1
11752,1
24971,1
20990,1
962,1
23579,1
9567,1
32677,1
16875,1
47844,1
88416,1
72455,1
10889,1
44066,1
23124,1
91223,1
99158,1
64512,1
8113,1
80015,1
860,1
57601,1
84362,1
91015,1
19891,1
91810,1
53385,1
78970,1
2995,1
53852,1
72206,1
51201,1
26352,1
88513,1
4507,1
61894,1
56988,1
60769,1
64707,1
72464,1
95980,1
2830,1
34601,1
47614,1
3693,1
96800,1
89964,1
12333,1
45811,1
66234,1
81753,1
99584,1
91225,1
47683,1
36180,1
26141,1
84050,1
20461,1
86479,1
51382,1
16757,1
98211,1
76847,1
82660,1
81026,1
25399,1
4770,1
65208,1
68903,1
46086,1
75748,1
65661,1
25406,1
28631,1
98948,1
95774,1
19461,1
94727,1
47410,1
38765,1
48241,1
45006,1
95381,1
97868,1
21719,1
64930,1
14618,1
60351,1
34388,1
72822,1
76293,1
13362,1
79614,1
83938,1
16769,1
68374,1
93407,1
85254,1
88836,1
93913,1
64974,1
99094,1
10390,1
90358,1
67541,1
93904,1
7677,1
95442,1
13314,1
73300,1
53465,1
36157,1
51929,1
86877,1
58401,1
18202,1
60840,1
54395,1
50377,1
83408,1
57125,1
82637,1
40932,1
77033,1
6697,1
17701,1
24774,1
2778,1
34427,1
18907,1
70547,1
51050,1
88430,1
63028,1
22741,1
35230,1
42769,1
76672,1
5757,1
75353,1
33261,1
41864,1
37645,1
80937,1
15612,1
57328,1
5214,1
16950,1
69937,1
13372,1
73308,1
48251,1
47705,1
7040,1
56611,1
12935,1
90339,1
16677,1
25856,1
94894,1
93729,1
13754,1
78111,1
65152,1
49125,1
18841,1
66121,1
28207,1
79001,1
92356,1
34116,1
70291,1
20968,1
56726,1
27949,1
69108,1
75246,1
19821,1
34454,1
27412,1
16313,1
8528,1
31268,1
42130,1
9092,1
33906,1
20074,1
87479,1
71040,1
52876,1
28278,1
5930,1
44980,1
71492,1
11026,1
19861,1
61337,1
82205,1
63327,1
77177,1
52206,1
531,1
79183,1
55488,1
5430,1
11143,1
28867,1
80936,1
28449,1
1991,1
62108,1
25283,1
46648,1
34621,1
89863,1
14071,1
47383,1
98741,1
19940,1
70569,1
27996,1
12492,1
32555,1
44926,1
58518,1
66199,1
26505,1
57885,1
12679,1
28984,1
8609,1
69098,1
6561,1
28667,1
28484,1
61829,1
14810,1
29258,1
25678,1
46020,1
25611,1
21250,1
26775,1
41128,1
53398,1
7849,1
27301,1
51286,1
4895,1
14201,1
4927,1
88093,1
31141,1
74250,1
53801,1
69062,1
16845,1
20641,1
21445,1
66795,1
57312,1
22773,1
3163,1
39934,1
72682,1
14369,1
7750,1
44440,1
40582,1
43975,1
88963,1
76470,1
26544,1
89721,1
13422,1
36381,1
91681,1
28317,1
71642,1
4551,1
714,1
69757,1
54960,1
20095,1
81454,1
35806,1
59212,1
65139,1
4771,1
80261,1
33129,1
71670,1
75415,1
6698,1
83471,1
63241,1
60561,1
28034,1
74824,1
95164,1
87594,1
27115,1
90408,1
96282,1
87725,1
62019,1
76801,1
57817,1
68599,1
40462,1
41258,1
1715,1
28743,1
4196,1
92578,1
57367,1
15589,1
91698,1
50453,1
37984,1
91701,1
93988,1
34493,1
14055,1
26099,1
78317,1
78316,1
15496,1
37007,1
7006,1
77741,1
18373,1
36118,1
36194,1
11959,1
56127,1
23643,1
30192,1
75127,1
30620,1
40900,1
57147,1
99748,1
84795,1
66801,1
97967,1
39547,1
27736,1
69630,1
74782,1
45883,1
30113,1
96501,1
87447,1
62874,1
84769,1
49739,1
86503,1
3391,1
87820,1
47664,1
99364,1
31937,1
19498,1
89985,1
40136,1
38714,1
16167,1
94093,1
34840,1
57878,1
68602,1
52157,1
12231,1
82320,1
67372,1
15297,1
30101,1
23969,1
17420,1
67012,1
6069,1
15647,1
37543,1
50596,1
75525,1
84153,1
37377,1
2499,1
65466,1
48853,1
22387,1
47502,1
79236,1
14776,1
4681,1
13227,1
32881,1
31177,1
88213,1
31878,1
46090,1
92058,1
28438,1
48171,1
73086,1
97957,1
4448,1
62391,1
96235,1
46419,1
64430,1
15029,1
65338,1
62389,1
49636,1
37366,1
95313,1
86537,1
40751,1
80140,1
10956,1
64009,1
84124,1
16265,1
22928,1
23297,1
40760,1
85330,1
91105,1
14061,1
77173,1
97879,1
61513,1
83258,1
29888,1
76888,1
16276,1
48275,1
81964,1
90268,1
8391,1
41342,1
1122,1
47377,1
34532,1
83324,1
2611,1
92919,1
10428,1
56967,1
48773,1
51784,1
76679,1
11819,1
13639,1
22648,1
65207,1
36620,1
57620,1
74297,1
73496,1
94375,1
302,1
73930,1
1828,1
91533,1
17914,1
13263,1
5807,1
7471,1
76249,1
11163,1
17757,1
86075,1
19112,1
34318,1
2526,1
45823,1
4091,1
78249,1
12941,1
17397,1
16110,1
8209,1
32410,1
59716,1
71419,1
13428,1
75980,1
66473,1
93194,1
98236,1
97194,1
59399,1
68952,1
79773,1
45277,1
30100,1
89228,1
32313,1
20577,1
17429,1
98508,1
17139,1
24604,1
96924,1
8373,1
91864,1
24464,1
83437,1
92698,1
75876,1
92868,1
1059,1
10325,1
13866,1
52101,1
99077,1
18418,1
46992,1
49334,1
13181,1
84370,1
76887,1
29513,1
58174,1
46168,1
62987,1
9634,1
11046,1
87829,1
53540,1
47414,1
79026,1
50296,1
22222,1
77981,1
38150,1
6973,1
32147,1
85877,1
2194,1
86615,1
39293,1
55620,1
57154,1
18337,1
97320,1
58383,1
22903,1
21775,1
32728,1
51691,1
55459,1
58315,1
91475,1
5044,1
65,1
98519,1
66354,1
68671,1
66736,1
85795,1
60205,1
55566,1
89400,1
83286,1
21891,1
93459,1
56179,1
43416,1
19662,1
98757,1
67968,1
79623,1
68548,1
59780,1
17770,1
92540,1
79346,1
18947,1
86193,1
52402,1
82723,1
45102,1
85897,1
682,1
57946,1
42934,1
66341,1
7384,1
47362,1
96583,1
96391,1
20055,1
17273,1
8309,1
55683,1
8534,1
92261,1
25589,1
80005,1
78624,1
82012,1
25490,1
64877,1
80715,1
32689,1
91582,1
75763,1
33501,1
59106,1
34612,1
42054,1
73811,1
40698,1
88926,1
80279,1
9381,1
31825,1
92521,1
10363,1
59161,1
78422,1
16296,1
92475,1
7579,1
43957,1
42638,1
11205,1
37611,1
85193,1
35006,1
38789,1
47783,1
81643,1
10387,1
82615,1
7857,1
79440,1
78419,1
61106,1
16496,1
83840,1
89498,1
94883,1
36643,1
40827,1
25120,1
53908,1
6838,1
76902,1
46036,1
10000,1
82934,1
18315,1
61346,1
53258,1
9394,1
89534,1
95464,1
80260,1
2002,1
28564,1
55587,1
99170,1
16041,1
54282,1
60175,1
60055,1
40564,1
41769,1
71446,1
97616,1
86429,1
36246,1
9207,1
11234,1
5717,1
73231,1
33971,1
10234,1
33085,1
26132,1
85044,1
76364,1
15690,1
99363,1
16781,1
71748,1
53906,1
19264,1
83988,1
75016,1
39475,1
67654,1
53941,1
47545,1
2867,1
14903,1
8463,1
25537,1
2767,1
79152,1
46520,1
48056,1
8597,1
34165,1
59264,1
90207,1
96748,1
19291,1
41340,1
81499,1
75750,1
75962,1
46683,1
42830,1
65946,1
95791,1
62576,1
85793,1
89096,1
93559,1
69463,1
5573,1
34717,1
25047,1
30586,1
48116,1
41512,1
74615,1
45642,1
70703,1
17766,1
1811,1
76658,1
40397,1
3468,1
21216,1
53372,1
77142,1
29141,1
75908,1
37263,1
63798,1
80155,1
53945,1
36867,1
87436,1
2784,1
1870,1
16773,1
78087,1
57047,1
24164,1
16006,1
33948,1
44883,1
45288,1
96023,1
6495,1
44733,1
16535,1
61944,1
20237,1
18916,1
10130,1
17966,1
41788,1
8317,1
63502,1
2686,1
10711,1
99459,1
62795,1
26616,1
81557,1
40774,1
1167,1
13522,1
93932,1
97500,1
328,1
79923,1
80682,1
75295,1
90994,1
72194,1
96757,1
56797,1
34329,1
61416,1
70194,1
14990,1
99981,1
20789,1
42526,1
74293,1
7770,1
31836,1
48684,1
64569,1
9810,1
25801,1
83472,1
21547,1
85137,1
17677,1
29101,1
14873,1
93436,1
58365,1
74735,1
80076,1
48004,1
18175,1
13138,1
35734,1
6783,1
34002,1
88271,1
7222,1
3261,1
88085,1
49368,1
76564,1
24788,1
23780,1
10452,1
30569,1
12402,1
96513,1
47737,1
64350,1
76335,1
38905,1
40073,1
69334,1
51137,1
4438,1
76186,1
32253,1
85933,1
5528,1
95607,1
34694,1
63670,1
56958,1
72606,1
6196,1
278,1
70607,1
25662,1
44037,1
70748,1
88821,1
45364,1
45299,1
7059,1
95687,1
67242,1
50364,1
934,1
69424,1
41193,1
93575,1
22968,1
58372,1
53970,1
10521,1
22832,1
19513,1
79521,1
44431,1
24223,1
98904,1
73075,1
9741,1
18414,1
44362,1
91383,1
59595,1
88202,1
43740,1
39462,1
76061,1
61740,1
99372,1
57106,1
30940,1
35197,1
48399,1
42897,1
88873,1
75718,1
83361,1
77867,1
56491,1
1954,1
82446,1
4141,1
59903,1
83101,1
80277,1
11434,1
5161,1
48154,1
94107,1
13899,1
87650,1
13396,1
10837,1
49832,1
58319,1
19846,1
92463,1
50005,1
34942,1
81398,1
15291,1
20532,1
83876,1
52118,1
26593,1
76531,1
2476,1
30531,1
89839,1
96983,1
62445,1
8245,1
86860,1
16758,1
62844,1
63392,1
25142,1
95366,1
53526,1
62797,1
22760,1
4561,1
58671,1
501,1
660,1
26288,1
13575,1
63174,1
3427,1
26821,1
59096,1
55858,1
78658,1
40453,1
7402,1
88557,1
72332,1
45509,1
35488,1
69852,1
86781,1
26540,1
54879,1
33600,1
96998,1
27733,1
96869,1
30086,1
41696,1
25196,1
49554,1
30568,1
69932,1
69131,1
10918,1
89201,1
56923,1
49927,1
65530,1
66756,1
34560,1
80519,1
5820,1
25335,1
2550,1
45534,1
8185,1
53917,1
22379,1
14999,1
82617,1
61799,1
43823,1
60559,1
34351,1
89272,1
84657,1
21595,1
67876,1
35121,1
34188,1
96279,1
40236,1
96312,1
41703,1
23702,1
32965,1
76408,1
78576,1
59291,1
93086,1
20979,1
9051,1
64508,1
11568,1
47734,1
40215,1
52926,1
73396,1
54499,1
30964,1
67493,1
96065,1
97495,1
43190,1
63634,1
95179,1
89749,1
7892,1
43555,1
62432,1
6887,1
75331,1
22864,1
31770,1
26479,1
85221,1
29460,1
10987,1
41693,1
86825,1
70390,1
52064,1
39434,1
34952,1
87359,1
98460,1
44988,1
78392,1
33983,1
86475,1
72035,1
9745,1
87173,1
36699,1
58206,1
1231,1
7133,1
61326,1
98483,1
53332,1
26477,1
74818,1
30651,1
72099,1
60806,1
49397,1
69709,1
52225,1
24521,1
63001,1
31835,1
85389,1
58393,1
64909,1
7164,1
39752,1
62560,1
16342,1
60950,1
91851,1
24980,1
10286,1
12985,1
77461,1
43037,1
2785,1
73722,1
30691,1
20681,1
7192,1
57629,1
19692,1
89891,1
70295,1
88730,1
40286,1
75422,1
91268,1
93347,1
66344,1
5058,1
54543,1
63840,1
15704,1
64355,1
62387,1
45290,1
53074,1
70321,1
59109,1
45478,1
14965,1
93553,1
90421,1
97565,1
27395,1
65158,1
91977,1
38731,1
74597,1
59403,1
63802,1
85821,1
77823,1
94431,1
20657,1
59749,1
77810,1
13502,1
2482,1
71341,1
8961,1
32464,1
61551,1
64757,1
40086,1
64393,1
91198,1
19734,1
59003,1
2816,1
69496,1
85814,1
90214,1
30200,1
35770,1
13160,1
59659,1
80110,1
54401,1
29984,1
32284,1
71130,1
42950,1
4943,1
90256,1
6230,1
23399,1
43431,1
11156,1
44966,1
91711,1
35160,1
30339,1
46845,1
52159,1
67866,1
55458,1
47674,1
10029,1
31488,1
57659,1
7047,1
52071,1
37006,1
24417,1
70517,1
43811,1
54325,1
63993,1
94528,1
21926,1
85412,1
64319,1
3890,1
3634,1
41334,1
32048,1
50373,1
54362,1
26947,1
63987,1
26160,1
8951,1
84723,1
64818,1
55613,1
37441,1
53152,1
12652,1
34159,1
410,1
7020,1
64863,1
4064,1
62941,1
72820,1
66013,1
22280,1
75573,1
99950,1
48362,1
937,1
83516,1
53928,1
30321,1
2706,1
7141,1
51670,1
45270,1
67951,1
34284,1
29879,1
70222,1
22117,1
56779,1
82590,1
954,1
22824,1
38649,1
33887,1
88082,1
97131,1
73740,1
85629,1
9400,1
58341,1
79900,1
39133,1
67292,1
13800,1
74985,1
52894,1
37342,1
96201,1
57385,1
74311,1
51504,1
45620,1
32886,1
80783,1
73455,1
89968,1
46760,1
32711,1
56427,1
90953,1
16819,1
97708,1
96620,1
10647,1
13696,1
56103,1
72980,1
24063,1
94999,1
74403,1
11044,1
44535,1
66624,1
55860,1
23721,1
3383,1
62702,1
10115,1
34145,1
31423,1
39138,1
68855,1
20821,1
54828,1
91170,1
32332,1
81040,1
2058,1
17915,1
83866,1
76285,1
93649,1
88184,1
11506,1
85059,1
2513,1
99546,1
95267,1
33043,1
80909,1
5901,1
66428,1
59216,1
66208,1
18676,1
72572,1
57941,1
54206,1
41602,1
22836,1
81444,1
86122,1
23367,1
86811,1
89488,1
85243,1
38707,1
48632,1
6924,1
86683,1
99340,1
84571,1
51439,1
26372,1
63537,1
3008,1
46040,1
34684,1
56852,1
95463,1
41998,1
62269,1
56641,1
54457,1
22300,1
48769,1
15861,1
93023,1
61723,1
3600,1
6224,1
69318,1
37855,1
78144,1
26753,1
62630,1
53025,1
24714,1
70940,1
87965,1
41922,1
89109,1
8910,1
98350,1
11683,1
85550,1
5424,1
90489,1
60338,1
1341,1
9705,1
94665,1
97710,1
35452,1
59732,1
15437,1
35914,1
88408,1
67448,1
62911,1
79917,1
61084,1
7949,1
36407,1
97600,1
97169,1
53824,1
31341,1
25108,1
43990,1
25446,1
54847,1
33390,1
23449,1
76893,1
72210,1
35107,1
18733,1
65418,1
8326,1
53845,1
66056,1
59859,1
27101,1
37066,1
93801,1
27076,1
19669,1
82434,1
91798,1
28177,1
75607,1
8033,1
8936,1
30458,1
50845,1
72660,1
63163,1
27349,1
6692,1
13312,1
79404,1
33990,1
79333,1
57960,1
18498,1
99942,1
90236,1
73292,1
64185,1
17440,1
78174,1
42817,1
95732,1
49493,1
86751,1
93609,1
11360,1
23035,1
97074,1
59396,1
51047,1
48021,1
86633,1
51333,1
69137,1
33626,1
49592,1
23484,1
60853,1
94678,1
56980,1
10440,1
38424,1
43164,1
50785,1
67357,1
68484,1
6954,1
65915,1
76060,1
71956,1
3046,1
1006,1
3034,1
29176,1
98740,1
55285,1
54575,1
45155,1
45322,1
41085,1
79753,1
71023,1
86258,1
30832,1
71333,1
60949,1
96463,1
54619,1
73026,1
13136,1
91441,1
62463,1
45596,1
6736,1
70231,1
87304,1
51052,1
79066,1
1003,1
26855,1
95287,1
56571,1
74536,1
81128,1
87191,1
64802,1
87606,1
64611,1
51665,1
61933,1
96950,1
64108,1
87612,1
20676,1
4429,1
98269,1
68747,1
44955,1
11844,1
3741,1
49454,1
14098,1
27806,1
68325,1
71711,1
20627,1
25051,1
66216,1
2695,1
82029,1
22477,1
90210,1
16406,1
45949,1
51334,1
97281,1
80603,1
94754,1
52912,1
16930,1
16504,1
89219,1
87331,1
36841,1
5803,1
23033,1
13297,1
88782,1
56820,1
74929,1
74455,1
95957,1
10514,1
67348,1
35503,1
22875,1
99361,1
92193,1
93644,1
43293,1
82551,1
42309,1
77117,1
27842,1
84025,1
37435,1
95512,1
63067,1
48090,1
87185,1
47910,1
34248,1
74055,1
24584,1
91823,1
75496,1
95695,1
90745,1
12725,1
15740,1
91840,1
83615,1
77792,1
15839,1
55651,1
50819,1
5348,1
59653,1
90398,1
40934,1
40727,1
30177,1
22310,1
75743,1
89310,1
59556,1
86782,1
52488,1
20504,1
28202,1
13448,1
19510,1
33595,1
45414,1
13394,1
10765,1
60605,1
81579,1
11169,1
7243,1
48,1
61209,1
56274,1
72617,1
86167,1
71944,1
78942,1
59053,1
52760,1
76831,1
35164,1
29733,1
81583,1
92624,1
87424,1
98541,1
4712,1
56853,1
77022,1
28021,1
72500,1
84164,1
54226,1
76861,1
73583,1
21013,1
89671,1
51508,1
22268,1
6937,1
34670,1
91214,1
42236,1
35775,1
27026,1
38983,1
76986,1
9763,1
77134,1
23335,1
29680,1
17734,1
48316,1
22080,1
89464,1
57635,1
75766,1
5898,1
50123,1
19194,1
43074,1
92471,1
50904,1
99095,1
13703,1
19880,1
26373,1
88301,1
73556,1
19520,1
15154,1
38947,1
90200,1
44868,1
42951,1
38026,1
55424,1
87689,1
98707,1
34762,1
52458,1
53730,1
66682,1
41485,1
12615,1
38136,1
77231,1
51130,1
42058,1
63471,1
21145,1
91740,1
83935,1
89605,1
50414,1
30264,1
1630,1
14738,1
1412,1
51425,1
40525,1
88171,1
6149,1
48874,1
36390,1
48377,1
82153,1
41053,1
13067,1
32401,1
85832,1
54400,1
96678,1
89069,1
40422,1
67578,1
17560,1
37856,1
86960,1
4470,1
73271,1
41023,1
71348,1
55761,1
40436,1
52328,1
27184,1
58396,1
98634,1
41766,1
74881,1
38893,1
70757,1
22023,1
10336,1
94209,1
73517,1
48667,1
15561,1
95394,1
4200,1
71075,1
18261,1
80796,1
77193,1
49285,1
38701,1
17021,1
51263,1
19597,1
46312,1
51490,1
98708,1
88816,1
88089,1
3343,1
61417,1
61772,1
92128,1
29279,1
42150,1
16848,1
71776,1
15883,1
10960,1
6858,1
61967,1
78675,1
4534,1
51025,1
5449,1
8357,1
38565,1
57178,1
50211,1
96707,1
57908,1
26166,1
13010,1
74563,1
36375,1
60054,1
89629,1
96271,1
67569,1
39570,1
51054,1
90744,1
64047,1
87400,1
74098,1
41803,1
54184,1
97439,1
45435,1
1466,1
88054,1
36965,1
10135,1
86832,1
69299,1
25559,1
301,1
49034,1
95323,1
43268,1
15027,1
41459,1
94592,1
29145,1
34348,1
76220,1
52908,1
71011,1
320,1
64076,1
92510,1
2276,1
8130,1
67476,1
75130,1
8844,1
36512,1
34510,1
11147,1
67842,1
56367,1
74271,1
74224,1
33674,1
42249,1
79967,1
3905,1
30653,1
6719,1
27657,1
31912,1
30465,1
37119,1
4140,1
13365,1
10462,1
82277,1
70792,1
50979,1
81362,1
50833,1
60945,1
97267,1
4761,1
539,1
90258,1
70530,1
93185,1
17889,1
19799,1
69661,1
18190,1
36791,1
51,1
34439,1
10544,1
4268,1
20779,1
31037,1
19392,1
28549,1
35898,1
13709,1
41454,1
95363,1
44348,1
89972,1
11991,1
49370,1
80290,1
44781,1
11736,1
20941,1
34981,1
28980,1
65429,1
94337,1
68558,1
26194,1
21935,1
57832,1
34308,1
86059,1
98278,1
83741,1
69239,1
74424,1
3740,1
66861,1
77554,1
3169,1
55508,1
91939,1
66337,1
59098,1
95692,1
19768,1
59132,1
80393,1
9891,1
85039,1
7983,1
88596,1
41232,1
63632,1
81628,1
6682,1
48591,1
54154,1
1519,1
12068,1
83656,1
41722,1
98065,1
48937,1
48015,1
12409,1
13616,1
93047,1
71926,1
44225,1
42608,1
97540,1
34343,1
223,1
59362,1
29174,1
26065,1
12968,1
7048,1
7095,1
33808,1
40740,1
20317,1
26483,1
23118,1
53438,1
1493,1
81881,1
81054,1
25498,1
65624,1
34577,1
84307,1
48062,1
30684,1
79074,1
91897,1
26017,1
38005,1
88282,1
8122,1
26188,1
49497,1
52705,1
12056,1
95646,1
87235,1
63109,1
66202,1
80696,1
53612,1
96989,1
85951,1
47435,1
94846,1
36482,1
52867,1
39691,1
89167,1
89923,1
63595,1
3644,1
42474,1
28542,1
87751,1
61655,1
9429,1
70888,1
42777,1
90157,1
29960,1
46764,1
61325,1
15054,1
94795,1
2584,1
35240,1
82995,1
60158,1
99433,1
21893,1
75960,1
88459,1
95665,1
13125,1
37590,1
77650,1
75355,1
49703,1
61138,1
68016,1
4782,1
79167,1
79735,1
40249,1
84547,1
20330,1
22600,1
46187,1
27805,1
40253,1
5359,1
40229,1
68376,1
64398,1
53742,1
69006,1
56140,1
70064,1
50555,1
16128,1
87600,1
58833,1
91953,1
10929,1
41561,1
41148,1
87920,1
89103,1
97437,1
3294,1
6012,1
79443,1
58088,1
73983,1
79184,1
34016,1
67926,1
16303,1
47532,1
59781,1
90797,1
5551,1
64019,1
80955,1
84874,1
29428,1
91783,1
67995,1
14975,1
49321,1
41308,1
71588,1
19545,1
66959,1
84766,1
68141,1
13083,1
25772,1
12937,1
5074,1
91045,1
69109,1
97805,1
2649,1
19030,1
9010,1
96146,1
76397,1
95766,1
97183,1
24711,1
74502,1
82367,1
26446,1
76324,1
52383,1
39477,1
36878,1
90390,1
77897,1
92425,1
76787,1
87242,1
43107,1
29346,1
46475,1
55365,1
3049,1
72675,1
28001,1
89126,1
95214,1
63152,1
25523,1
75954,1
77533,1
51049,1
65985,1
92133,1
21317,1
46703,1
96549,1
16905,1
49059,1
45117,1
96673,1
72477,1
42673,1
66207,1
33741,1
4421,1
14107,1
84265,1
63927,1
38219,1
15044,1
2076,1
48266,1
1599,1
91576,1
41937,1
2661,1
24793,1
42308,1
52607,1
35809,1
29058,1
46268,1
692,1
49782,1
98782,1
77020,1
82762,1
7526,1
29379,1
99348,1
41405,1
47661,1
50689,1
91177,1
5685,1
89989,1
3549,1
42515,1
1652,1
31583,1
41668,1
65949,1
59575,1
40421,1
25778,1
20075,1
5203,1
93902,1
87597,1
68954,1
38263,1
69620,1
94605,1
26138,1
4678,1
11416,1
85938,1
71239,1
28881,1
69605,1
30535,1
62234,1
12032,1
37149,1
71174,1
18845,1
88544,1
40245,1
5422,1
52129,1
95367,1
28217,1
55756,1
13041,1
18495,1
82546,1
87717,1
9992,1
81213,1
74048,1
7587,1
34681,1
72880,1
38000,1
12206,1
63728,1
634,1
19205,1
65767,1
56748,1
82057,1
46005,1
4894,1
26574,1
91618,1
26964,1
73463,1
56257,1
61293,1
95561,1
21543,1
68842,1
56915,1
5013,1
24607,1
63153,1
25958,1
68186,1
76173,1
15252,1
76600,1
40305,1
53232,1
49977,1
658,1
78319,1
23285,1
85416,1
70461,1
60259,1
84853,1
70169,1
46225,1
85716,1
75440,1
5844,1
83024,1
86623,1
66039,1
90644,1
25277,1
2589,1
87397,1
91094,1
72280,1
52932,1
35133,1
7676,1
91508,1
4347,1
4714,1
26243,1
40586,1
37004,1
94561,1
97838,1
24259,1
59417,1
37117,1
42556,1
735,1
85817,1
45423,1
12207,1
72754,1
28982,1
14692,1
18180,1
19009,1
70415,1
42161,1
20900,1
59767,1
79165,1
19271,1
76000,1
8601,1
41188,1
29314,1
2051,1
22152,1
40577,1
46860,1
69435,1
66089,1
25993,1
4305,1
91548,1
72152,1
22259,1
57810,1
51626,1
21031,1
68675,1
62979,1
60601,1
89143,1
54691,1
8519,1
8682,1
1442,1
38865,1
99023,1
51175,1
37312,1
74315,1
33510,1
83310,1
90230,1
74884,1
81629,1
68324,1
12210,1
7813,1
49416,1
26888,1
85727,1
75409,1
55881,1
67706,1
59175,1
19700,1
75145,1
61042,1
43434,1
27347,1
34531,1
83232,1
77066,1
79890,1
72173,1
40887,1
38912,1
58317,1
36369,1
80184,1
34875,1
14892,1
77491,1
10334,1
81952,1
97833,1
16956,1
44665,1
30212,1
87261,1
59198,1
21055,1
19819,1
64837,1
59988,1
84790,1
33134,1
24744,1
15990,1
11591,1
43688,1
92010,1
51271,1
49601,1
17314,1
5439,1
71151,1
51828,1
19640,1
28831,1
86771,1
46777,1
65893,1
57933,1
42671,1
40903,1
68583,1
45594,1
49752,1
85896,1
2189,1
56756,1
72992,1
48342,1
22390,1
1069,1
28024,1
22675,1
81719,1
85771,1
43954,1
41163,1
91110,1
6770,1
16043,1
98681,1
22517,1
1192,1
64482,1
98869,1
20988,1
5379,1
47758,1
52122,1
54642,1
14278,1
98400,1
24202,1
49973,1
86750,1
26875,1
17376,1
191,1
55142,1
41846,1
23830,1
8355,1
12803,1
56224,1
45792,1
60628,1
74626,1
55386,1
55236,1
90708,1
32523,1
93126,1
34699,1
76516,1
80073,1
31398,1
58377,1
36732,1
8158,1
11127,1
78743,1
69992,1
31618,1
62943,1
79797,1
38096,1
53248,1
74882,1
83189,1
1477,1
59120,1
20432,1
885,1
96040,1
43207,1
6107,1
46823,1
79602,1
26208,1
53174,1
77363,1
5302,1
69416,1
15405,1
38010,1
49030,1
40002,1
2302,1
10072,1
40227,1
85704,1
91844,1
86857,1
7577,1
26677,1
38801,1
14004,1
14642,1
15006,1
20200,1
97149,1
76829,1
48239,1
72640,1
24209,1
58472,1
82838,1
29784,1
33723,1
23825,1
12401,1
71214,1
6371,1
11811,1
56731,1
7473,1
56251,1
77788,1
9695,1
86975,1
84422,1
35075,1
90850,1
33516,1
56678,1
89157,1
87571,1
21878,1
40905,1
33186,1
30757,1
24902,1
26309,1
95685,1
38755,1
90887,1
74422,1
508,1
8363,1
7067,1
31146,1
49628,1
42945,1
39589,1
21928,1
11655,1
30318,1
48642,1
34455,1
13970,1
39393,1
17498,1
61844,1
635,1
84839,1
92163,1
24233,1
74758,1
78302,1
1503,1
65068,1
54614,1
25229,1
87859,1
12096,1
96306,1
64211,1
85392,1
8978,1
98430,1
71688,1
99761,1
28209,1
42510,1
81154,1
732,1
53237,1
7138,1
44418,1
3884,1
27594,1
48670,1
24591,1
80711,1
6819,1
51300,1
79451,1
61024,1
96155,1
32380,1
42067,1
64892,1
63514,1
72721,1
97350,1
97510,1
90751,1
57165,1
31538,1
8818,1
16671,1
79813,1
49016,1
26960,1
1560,1
23864,1
28010,1
46948,1
43470,1
8250,1
71462,1
81655,1
13743,1
437,1
67506,1
81215,1
17,1
16375,1
1286,1
53693,1
25811,1
71782,1
33194,1
95722,1
82111,1
1735,1
76245,1
99512,1
84596,1
31348,1
26780,1
66229,1
3131,1
94496,1
23828,1
57916,1
53303,1
28437,1
27976,1
96949,1
72479,1
89456,1
33315,1
96170,1
22526,1
80253,1
30394,1
79472,1
60287,1
41124,1
58412,1
27764,1
58536,1
18637,1
1864,1
61808,1
45573,1
43624,1
7803,1
12582,1
57612,1
29043,1
94005,1
28634,1
9816,1
71845,1
67425,1
24469,1
40828,1
14129,1
81676,1
82479,1
69598,1
47384,1
9298,1
49026,1
16391,1
32575,1
4391,1
87611,1
93582,1
35681,1
71375,1
9172,1
24446,1
77684,1
72361,1
73471,1
46549,1
72072,1
13843,1
11814,1
58448,1
98311,1
88820,1
74301,1
46779,1
87786,1
27388,1
22352,1
